Price,Address,Floor,Bathroom,Bedroom,Land,Road,Land Mark
75000000,Kathmandu > Baluwatar,,,,3080.25,20,500 mtr frm nepal rastra bank or 400 mtr frm tudal devi mandir Ckspradhaaruncks
125000000,Kathmandu > Baluwatar,25,3,4,5133.75,20,Baluwatar near pabitraworkshop
60000000,Kathmandu > Baluwatar,25,,,1711.25,13,100 mtr chinese embassy
55000000,Kathmandu > Baluwatar,25,,,1711.25,13,Few MTR from big mart baluwatar Cksmohancks
60000000,Kathmandu > Baluwatar,25,,,2738,13,http://gharjaggabazar.com/sale/Baluwatar/6236/2/
100000000,Kathmandu > Baluwatar,25,3,4,4449.25,13,Baluwatar
107500000,Kathmandu > Baluwatar,25,4,6,4791.5,13,Baluwater nearly by IOM office.
25000000,Kathmandu > Baluwatar,25,,,1369,12,
28000000,Kathmandu > Baluwatar,3,,,1369,12,150 mtr frm balwatar chowk Cks0420215273ganesh41
47000000,Kathmandu > Baluwatar,35,,,1437.45,12,Somewhere in balwatar Cksrajancks
45000000,Kathmandu > Baluwatar,25,5,5,2053.5,12,Baluwatar chandol
72500000,Kathmandu > Baluwatar,3,9,8,2053.5,12,Will go on call.lets talk wisely first Cksanujfbcka
70000000,Kathmandu > Baluwatar,,,,3422.5,12,300 MTR from ashirvad school Cksmohancks
67500000,Kathmandu > Baluwatar,,,,,,
32000000,Kathmandu > Baluwakhani (Kapan),,,,1369,12,
26700000,Kathmandu > Balkhu,25,3,3,787.175,20,"Balkhu, Opposite to TU Office of Parichya Niyantran Karyalaya 100m from Isuzu showroom"
21000000,Kathmandu > Balkhu,25,3,3,927.4975,13,Brihat Cluster Balkhu 14 (near Emaley party office)
29200000,Kathmandu > Balkhu,25,4,4,1026.75,13,"just 1.3 km from Tribhuvan University, 600m from Vayodha Hospital, 2.2 km from Kalanki Chowk and 4.5 km from New Road."
36500000,Kathmandu > Balkhu,25,3,6,1369,13,Balkhu.
40000000,Kathmandu > Balaju,25,4,7,1711.25,13,Near microbus stop
60000000,Kathmandu > Balaju,6,,,1711.25,12,
90000000,Kathmandu > Bafal,,,,,20,
32500000,Kathmandu > Bafal,4,6,16,2053.5,13,à¤¬à¤¾à¤«à¤² à¤®à¤¤à¤¦à¥‡à¤µà¥€ à¤ªà¥‡à¤Ÿà¥à¤°à¥‹à¤² à¤ªà¤®à¥à¤ª à¤¬à¤¾à¤Ÿ à¥§à¥«à¥¦ à¤®à¥€à¤Ÿà¤° à¤­à¤¿à¤¤à¥à¤°
6500000,Kathmandu > Bafal,25,,,3833.2,13,Somewhere in bafal Cksdiwakcks
100000000,Kathmandu > Bafal,35,4,8,3422.5,8,"Bafal-13, Kathmandu"
19500000,Kathmandu > Ason,75,,,,20,"Ason, Kamalachhi"
16500000,Kathmandu > Arubari (Gokarneshwar),25,3,7,1026.75,12,Arubari Ganesh Mandir
28500000,Kathmandu > Akasedhara (Kapan),,,,,,
150000000,Kaski (Pokhara) > New Road,3,3,4,5989.375,20,New road side way
35000000,"Karyabinayak, Lalitpur",25,4(3 Attached),3,1026.75,13,2.5km from ekantakuna
15000000,"Karunamaya Marg, Nhugha, Kalimati, Kathmandu, Bagmati Pradesh, 04110, Nepal",12x12,2,2,616.05,8,
19000000,"Karunamaya Marg, Dhaugal, Itapukhu",4,4,3,684.5,8,
7500000,"Kapurdhara (Samakhusi), Kathmandu",,,,,,
18000000,"Kapan, Kathmandu",25,,,1197.87,12,
22000000,"Kapan Area, Kathmandu",3,",",",",1026.75,13,
81000000,"Kapan Area, Kathmandu",275,4,6,3508.06,13,
102500000,"Kanti Path, Tripureshwar",3,4,10,2053.5,20,
1025000000,"Kanti Path, Tripureshwar",4,6,12,2053.5,20,
7800000,"Kanti Path, त्रिपुरेश्वर",3,3,8,2738,12,tripureshwar
6000000,Kanchanpur > Mahakali,1,1,2,3422.5,8,"Bheemdattnagar-06, Aithour, Kanchanpur"
75000000,"Kamalpokhari, Narayan Chaur, Kathmandu",3,4,5,5476,20,
12500000,"Kamalpokhari, Narayan Chaur",2,2,3,1026.75,13,rabhi bahwan
37500000,"Kalopul, Panna Hiti, Maitidevi",3,3,4,1369,12,
68000000,"kalmati, Kalimati, Kathmandu",5,5,8,855.625,20,
20000000,"kalmati, Kalimati, Kathmandu",3,3,6,1369,20,
90000000,"kalmati, Kalimati, Kathmandu",4,4,1,2395.75,20,
67000000,"Kalimati Ravi Bhawan Bafal Kuleshwor, Soaltee Mode Area, Kathmandu",25,4,4,2395.75,13,
90000000,"Kalika Mandir Marg, Gyaneshwar, Ghattekulo",4,8,12,2738,13,
17500000,"Kalanki, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44618, Nepal",25,3,5,2053.49,20,
5500000,"Kalanki, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44614, Nepal",2,5,5,2395.75,13,
32000000,"Kalanki, Kathmandu",35,O,O,1129.425,20,Near kalanki chok walking distance 1m
39000000,"Kalanki, Kathmandu",35,6-May,8,1219.26,13,Near by NBTC kalanki ring road
25000000,"Kalanki, Kathmandu",35,12,14,1347.6,13,
33000000,"Kalanki, Kathmandu",3,4,5,1369,13,
19000000,"Kalanki, Kathmandu",3,4,6,1523.0125,13,
80000000,"Kalanki, Kathmandu",3,7,9,3764.75,13,
39500000,"Kalanki, Kathmandu",25,3,5,1095.2,12,
27000000,"Kalanki, Kathmandu",25,3,5,1197.875,12,
40000000,"Kalanki, Kathmandu",25,3,4,1369,12,
26000000,"Kalanki, Kathmandu",3,3,6,1403.225,12,
26000000,"Kalanki, Kathmandu",3,3,6,1403.225,12,
65000000,"Kalanki, Kathmandu",35,5,9,3422.5,12,
18000000,"Kalanki, Kathmandu",2,4,10,1882.375,8,
25500000,Kalanki,2,4,6,1026.75,12,3aana
32500000,"Kailash Chok, Galkopakha, Kathmandu",3,4,13,1369,8,
21000000,"Kailash Bodhi School, तेन्जिङ चोक, मन्डीकाटार, काठमाडौँ महानगरपालिका, काठमाडौं, Bagmati Pradesh, नेपाल",4,4,12,1026.75,12,
29000000,"Kageshwori Manohara, Kageshwori Manohara Municipality, Kathmandu, Bagmati Pradesh, 20187, Nepal",35,4,6,1711.25,13,Shiva chok
32000000,"Kageshwori Manohara, काठमाडौं, Bagmati Pradesh, नेपाल",3,5,6,1026.75,12,Bhadrakali Oil Store
26500000,"Kageshwor Area , Alapot Bhadrabas Gothatar Mulpani Thali Gagalphedi Danchi",,,,,,
18000000,"kadka bhadrakali budanilkantha, Khadka Bhadrakali (Budhanilkantha), Kathmandu",2,3,4,855.62,13,
43000000,"Kadaghari Old Sinamangal Sano Thimi, Pepsicola Area, Kathmandu",3,4,6,2464.2,12,
72500000,"Kadaghari Old Sinamangal Sano Thimi, Pepsicola Area, Kathmandu",,,,,,
38000000,"Jyotinagar (Kapan), Kathmandu",FULL,5,6,1369,8,
27500000,"Jwagal Road, Chobu Nani, Chakupat",3,5,5,1026.75,13,
8000000,"Jwagal Bakhundole Bhakundole Chakupat Pulchowk Sanepa Kupandol kopondole, Kupondole Area, Lalitpur",25,4,5,4107,13,Kupandol
7000000,"Jwagal Bakhundole Bhakundole Chakupat Pulchowk Sanepa Kupandol kopondole, Kupondole Area, Lalitpur",3,123456789,123456789,4449.25,13,123456789
29500000,"Jorpati Narayantar, Gokarneshwor, Nepal",25,4,4,1369,20,
28000000,"Jorpati Makalbari Narayantar Chabahil Gaurighat Kumarigal Baudha, Boudha Area, Kathmandu",3,3,4,1369,20,Ekata James School
18000000,"Jorpati Makalbari Narayantar Chabahil Gaurighat Kumarigal Baudha, Boudha Area, Kathmandu",25,3,5,1026.75,13,Greenhill city colony gate
29500000,"Jorpati Makalbari Narayantar Chabahil Gaurighat Kumarigal Baudha, Boudha Area, Kathmandu",25,3,5,1369,13,
31500000,"Jorpati Makalbari Narayantar Chabahil Gaurighat Kumarigal Baudha, Boudha Area, Kathmandu",3,3,6,1454.5625,13,
16500000,"Jorpati Area, Kathmandu",2,4,6,1026.75,13,Bouddha Jorpati
42500000,"Jorpati Area, Kathmandu",3,14,14,1882.375,13,
14000000,"Jorpati Area, Kathmandu",2,3,4,855.625,12,
16000000,"Jorpati (Gokarneshwar), Kathmandu",25,2,3,752.95,13,
39500000,"Jorpati (Gokarneshwar), Kathmandu",35,6,19,2464.2,13,
32000000,"Jorpati (Gokarneshwar), Kathmandu",1,2,3,2738,13,
19500000,"Jorpati (Gokarneshwar), Kathmandu",25 Floor,3,6,752.95,12,
44000000,"Jorpati (Gokarneshwar), Kathmandu",5,9,9,1711.25,12,
80000000,"Jorpati (Gokarneshwar), Kathmandu",,,,,,
130000000,"John Dewey School, Thirbam Sadak, Kiran Chok, Baluwatar, Kathmandu",2,5,4,2053.5,20,Next to new Bigmart baluwatar opposite to opera resturant
16000000,"jhikucha rajkulo chowk, Tikathali, महालक्ष्मी, Mahalaxmi, ललितपुर, Bagmati Pradesh, नेपाल",1,1,2,1026.75,13,
11500000,"Jharuwarasi, Godawari, Jharuwarasi, Godawari, Lalitpur",4,3,4,1369,13,
8300000,"Jharuwarasi (Bajrabarahi), Lalitpur",15,1,2,1711.25,13,Santaneshwor
9500000,Jhapa > Jhapa (Other Area),2,3,5,7529.5,13,
19000000,Jhapa > Birtamod,25,3,4,1731.375,12,Near Boston School
7500000,Jhapa > Bhadrapur,1,1,6,6845,20,"Chandragadhi, Bhadrapur 10"
11000000,"Jayantidanda, Dhading Besi, Nilakantha, धादिङ, Bagmati Pradesh, नेपाल",,,,,,
45000000,"Jawalakhel Police Station, Zoo Rd, Lalitpur, Nepal",25,4,5,1540.12,13,
17000000,"Jarankhu,",1,1,2,1369,13,
20000000,"Jarankhu (Tarkeshwar), Kathmandu",35,1,2,1026.75,13,
17000000,"Jarankhu (Tarkeshwar), Kathmandu",1,1,2,1369,13,
9500000,"Jarankhu (Tarkeshwar), Kathmandu",2,2,2,513.375,8,
65000000,"Janani Marg Purba, Bishal Chok, Nakhipot, Patan, Lalitpur",3,3,5,2395.75,13,Khumaltar Tarkari bazar
5100000,"Janakpur, Dhanusha, Madhesh Province, Nepal",,,,,,
11000000,"Janakpur Railway Station, Dhanusha (Janakpur)",25,2,15,1822.5,12,Sita chowk
46000000,"Jana Marg, Milijuli Tol, Chappal Karkhana",3,5,6,2053.5,13,पीपल बोट नजिकै
42500000,"Jambu Marg Dakshin, Bishal Chok, Nakhudol, Patan, Lalitpur, Bagmati Pradesh, 44702, Nepal",25,4,4,1369,13,Milanchowk
18000000,"Jambo Dada, Way To pashupati, Nayabasti, Gokarneshwar, Kathmandu, Bagmati Pradesh, 20187, Nepal",2 and half,3,11,1005.35,12,
200000000,"Jamal Sadak, Bhotahity, Baghbazar",3,5,6,4449.25,13,
45000000,"Jal Binayak Marg, भैसेपाटी, तल्लो गाउँ",3,6,7,1711.25,20,
7.75E+15,"ithalitar budanilkantha, Italitar (Budhanilkantha), Kathmandu",25,5,4,2866.34,20,
19000000,"Itahari Sub-Metropolitan, Sunsari",3,4,4,2738,20,Inside ktm itahari shoowroom
17000000,"Itahari (Other Area), Sunsari (Itahari)",3,2,18,1822.5,13,
7500000,"Iplachhen tole, Ugrachandi Nala, Banepa, Kavrepalanchok, Bagmati Pradesh, 46210, Nepal",25,2,3,1026.75,20,Ugrachandi bhagbati temple
9000000,"Indrapur, Koshi Haraicha, Sundarharaicha, मोरङ, कोशी प्रदेश, नेपाल",2,2,5,7187.25,20,morang
85000000,"Indra Marg, इन्द्र चोक,",,,,,,
16000000,"IME, Kausaltar-Balkot, Balkot, Anantalingeshwar, Suryabinayak Municipality, Bhaktapur, Bagmati Pradesh, 44810, Nepal",4,4,6,855.625,20,
26500000,"Imadol-Hattiban Road, Sitapakha, Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",25,4,5,1369,13,
26500000,"Imadol-Hattiban Road, इमाडोल",3,4,4,1026.75,20,
27000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,20,
26500000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,20,
31000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,20,
31000000,"Imadol-Hattiban Road, इमाडोल",3,4,6,1369,20,
29000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,13,
24500000,"Imadol-Hattiban Road, इमाडोल",3,4,4,1026.75,13,"imadol, hattiban, gwarko, lubhu"
28000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,13,
27500000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,13,
31000000,"Imadol-Hattiban Road, इमाडोल",3,4,6,1026.75,13,
23500000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,13,
24500000,"Imadol-Hattiban Road, इमाडोल",3,4,4,1026.75,13,
32500000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1026.75,13,
24000000,"Imadol-Hattiban Road, इमाडोल",3,4,4,1026.75,13,
29500000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1369,13,
31000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1369,13,
34000000,"Imadol-Hattiban Road, इमाडोल",3,4,6,1369,13,
31000000,"Imadol-Hattiban Road, इमाडोल",3,4,5,1369,13,
29000000,"Imadol-Hattiban Road, इमाडोल",3,5,6,1369,13,"hattiban, imadol, gwarko"
30000000,"Imadol-Hattiban Road, सीतापाखा, इमाडोल",3,5,7,1369,13,Near LA School
23000000,"imadol,kathmandu, Lalitpur, Nepal",25,3,5,1112.31,13,
19000000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44795, Nepal",25,3,6,855.625,13,
19000000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44795, Nepal",25,3,5,941.1875,13,
21500000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44795, Nepal",25,3,5,1060.975,13,
28500000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",25,3,5,1026.75,20,
16500000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",1,1,2,1026.75,13,Imadol ansari clinic najik
21500000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",25,4,6,1026.75,13,
26000000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",35,4,5,1369,13,
22500000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",3,3,6,1369,13,अःक
67500000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",25,5,5,2395.75,13,"Budhanilkantha, kathmandu"
25000000,"Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, Nepal",25,2,4,1133.7,13,sitalheight
27000000,"Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, Nepal",25,4,4,1197.87,13,"naya basti, imadol"
21500000,"Imadol, Khadkatol, Khadkagau, Mahalaxmi Municipality, Lalitpur, Bagmati Pradesh, 44795, Nepal",2 and half,3,5,1197.87,12,Pawan Pakriti School
53000000,"Imadol, Khadkagau, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",,,,,,
21500000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",25,2,3,1026.75,20,"Sanogaun, Gwarkhu Highhway"
17000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",25,2,6,855.625,13,
24000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",25,4,4,1026.75,13,imadol
16000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",1,1,3,1026.75,13,
24500000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",25,4,5,1026.75,13,"Ochu Height, Imadol Krishna Mandir"
27000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",25,4,6,1197.875,13,imadol
34000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",35,4,7,1197.875,13,siddhipur bhatbhateni
27000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",25,4,7,1700,13,"Tikathali, Panityanki"
28000000,imadol lalitpur,3,2,3,1026.75,13,
27000000,"Imadol ,lubhu",,,,1711.25,,
25000000,"Imadol (Mahalaxmi), Lalitpur",3,3,4,1026.75,20,
26500000,"Imadol (Mahalaxmi), Lalitpur",25,4-Feb,6-May,1116.59,20,nearby new millennium school
31000000,"Imadol (Mahalaxmi), Lalitpur",25,4,9,1326.21,20,Mahalxmi imadol
55000000,"Imadol (Mahalaxmi), Lalitpur",3,4,5,2053.5,20,
16000000,"Imadol (Mahalaxmi), Lalitpur",3,0,0,684.5,13,0
26500000,"Imadol (Mahalaxmi), Lalitpur",1-Feb,3,5,787.175,13,
21500000,"Imadol (Mahalaxmi), Lalitpur",25,3,4,787.175,13,
22000000,"Imadol (Mahalaxmi), Lalitpur",3,2,5,834.23,13,
22500000,"Imadol (Mahalaxmi), Lalitpur",25,3,9,855.62,13,
20000000,"Imadol (Mahalaxmi), Lalitpur",25,2,5,855.625,13,
16000000,"Imadol (Mahalaxmi), Lalitpur",25,3,4,855.625,13,
22000000,"Imadol (Mahalaxmi), Lalitpur",23,3,4,919.79,13,
20000000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,941.18,13,
25000000,"Imadol (Mahalaxmi), Lalitpur",25,3,5,941.1875,13,
22500000,"Imadol (Mahalaxmi), Lalitpur",25,4,5,983.96,13,
23500000,"Imadol (Mahalaxmi), Lalitpur",25,5,4,1026.75,13,
28000000,"Imadol (Mahalaxmi), Lalitpur",25,5,5,1026.75,13,
21500000,"Imadol (Mahalaxmi), Lalitpur",25,0,0,1026.75,13,
19900000,"Imadol (Mahalaxmi), Lalitpur",25,3,4,1026.75,13,imadol
20000000,"Imadol (Mahalaxmi), Lalitpur",25,3,5,1026.75,13,imadol
29500000,"Imadol (Mahalaxmi), Lalitpur",3,3,4,1026.75,13,
25000000,"Imadol (Mahalaxmi), Lalitpur",,4,4,1026.75,13,
26500000,"Imadol (Mahalaxmi), Lalitpur",25,4,4,1026.75,13,
4150000,"Imadol (Mahalaxmi), Lalitpur",O,O,O,1026.75,13,Imadol pawan prakrti school
21000000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,1026.75,13,
20000000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,1026.75,13,
27000000,"Imadol (Mahalaxmi), Lalitpur",25,3,5,1026.75,13,
25000000,"Imadol (Mahalaxmi), Lalitpur",25,3,8,1026.75,13,
25000000,"Imadol (Mahalaxmi), Lalitpur",25,3,4,1048.14,13,
21000000,"Imadol (Mahalaxmi), Lalitpur",25/1,4,4,1060.975,13,
25000000,"Imadol (Mahalaxmi), Lalitpur",3,4,5,1060.975,13,
23500000,"Imadol (Mahalaxmi), Lalitpur",25,5,4,1069.53,13,
19500000,"Imadol (Mahalaxmi), Lalitpur",1,1,2,1069.53,13,
23500000,"Imadol (Mahalaxmi), Lalitpur",25,4,4,1069.53,13,Imadol swimming pool
28500000,"Imadol (Mahalaxmi), Lalitpur",3,4,7,1090.92,13,imadol
26500000,"Imadol (Mahalaxmi), Lalitpur",25,4,4,1095.2,13,
26000000,"Imadol (Mahalaxmi), Lalitpur",25,3,2,1112.31,13,
23000000,"Imadol (Mahalaxmi), Lalitpur",25,4,6,1112.3125,13,
27500000,"Imadol (Mahalaxmi), Lalitpur",25,0,0,1129.425,13,
30000000,"Imadol (Mahalaxmi), Lalitpur",3,4,13,1129.425,13,Ansari clinic (Sahanaj clinic )
23500000,"Imadol (Mahalaxmi), Lalitpur",25,3,3,1155.09,13,Near By New Millennium School
25000000,"Imadol (Mahalaxmi), Lalitpur",25,3,3,1155.09,13,"Imadol, lalitpur"
27000000,"Imadol (Mahalaxmi), Lalitpur",3,4,5,1155.09,13,
29500000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,1197.87,13,
28000000,"Imadol (Mahalaxmi), Lalitpur",25,2,7,1197.87,13,"naya basti, imadol"
25000000,"Imadol (Mahalaxmi), Lalitpur",25,3,4,1197.87,13,
27000000,"Imadol (Mahalaxmi), Lalitpur",25,3,7,1197.87,13,"naya basti, imadol"
28500000,"Imadol (Mahalaxmi), Lalitpur",25,4,6,1197.87,13,
27000000,"Imadol (Mahalaxmi), Lalitpur",25,3,5,1197.875,13,250m from Imadol Police Station.
26000000,"Imadol (Mahalaxmi), Lalitpur",25,3,4,1197.875,13,Near Ochu Height
28000000,"Imadol (Mahalaxmi), Lalitpur",25,4,5,1197.875,13,imadol
27500000,"Imadol (Mahalaxmi), Lalitpur",25,4,4,1197.875,13,
27500000,"Imadol (Mahalaxmi), Lalitpur",25,4,5,1197.875,13,
26000000,"Imadol (Mahalaxmi), Lalitpur",25,4,9,1219.26,13,near by new millennium school
31000000,"Imadol (Mahalaxmi), Lalitpur",3,3,6,1283.43,13,"imadol, lalitpur"
28500000,"Imadol (Mahalaxmi), Lalitpur",35,6,10,1283.4375,13,Imadol
34000000,"Imadol (Mahalaxmi), Lalitpur",3,3,6,1326.21,13,"Imadol, lalitpur"
35000000,"Imadol (Mahalaxmi), Lalitpur",25,3,6,1347.6,13,
36500000,"Imadol (Mahalaxmi), Lalitpur",35,4,8,1369,13,
19500000,"Imadol (Mahalaxmi), Lalitpur",25,4 (1 attached),5,1369,13,150m from Imadol Police Station
43000000,"Imadol (Mahalaxmi), Lalitpur",25,4,4,1369,13,
35000000,"Imadol (Mahalaxmi), Lalitpur",25,4,6,1369,13,
35000000,"Imadol (Mahalaxmi), Lalitpur",25,4,6,1369,13,
31500000,"Imadol (Mahalaxmi), Lalitpur",3,5,7,1369,13,
26500000,"Imadol (Mahalaxmi), Lalitpur",1,1,1,1369,13,
28500000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,1369,13,
30000000,"Imadol (Mahalaxmi), Lalitpur",25,3,7,1369,13,
36500000,"Imadol (Mahalaxmi), Lalitpur",25,4,6,1403.225,13,
42500000,"Imadol (Mahalaxmi), Lalitpur",25,6,9,1454.56,13,
32500000,"Imadol (Mahalaxmi), Lalitpur",25,0,0,1471.675,13,
27500000,"Imadol (Mahalaxmi), Lalitpur",3,6,5,1475.95,13,
33500000,"Imadol (Mahalaxmi), Lalitpur",3,4,6,1488.7875,13,Near pawan prakrti school
27000000,"Imadol (Mahalaxmi), Lalitpur",4,3,6,1497.34,13,
39000000,"Imadol (Mahalaxmi), Lalitpur",3,4,9,1540.12,13,
39500000,"Imadol (Mahalaxmi), Lalitpur",25,5,8,1540.125,13,
29000000,"Imadol (Mahalaxmi), Lalitpur",35,7,7,1540.125,13,
37500000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,1711.25,13,
41000000,"Imadol (Mahalaxmi), Lalitpur",3,4,4,1711.25,13,
45000000,"Imadol (Mahalaxmi), Lalitpur",2,4,0,1711.25,13,
47500000,"Imadol (Mahalaxmi), Lalitpur",0,4,6,1779.7,13,
16500000,"Imadol (Mahalaxmi), Lalitpur",25,4,4,855.625,12,
15000000,"Imadol (Mahalaxmi), Lalitpur",1,1,2,1026.75,12,Imadol
26000000,"Imadol (Mahalaxmi), Lalitpur",35,4,6,1026.75,12,
20000000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,1026.75,12,
21500000,"Imadol (Mahalaxmi), Lalitpur",3,1,1,1026.75,12,
23500000,"Imadol (Mahalaxmi), Lalitpur",25,3,4,1090.92,12,Imadole to Ochhu Height Road
28000000,"Imadol (Mahalaxmi), Lalitpur",25,1,1,1112.31,12,
25000000,"Imadol (Mahalaxmi), Lalitpur",3,3,4,1283.43,12,
32000000,"Imadol - Tikathali, Imadol",3,3,5,7472.25,13,imadol ochu hight
28500000,"Imadol - Tikathali, Imadol",3,3,5,10609.75,13,tikathali pawan pakriti school
24000000,Imadol,0,3,4,0,13,
32500000,Imadol,0,4,5,0,13,
25500000,Imadol,3,4,5,0,13,
22500000,Imadol,3,4,5,0,13,
26500000,Imadol,3,4,5,0,13,
24000000,Imadol,3,4,5,0,13,
23500000,Imadol,3,4,4,0,13,
32500000,Imadol,0,5,5,0,13,
37500000,Imadol,3,5,6,523,13,
28000000,Imadol,3,5,6,531,13,
45000000,Imadol,3,5,6,630,13,
17500000,Imadol,3,3,5,684.5,13,
20000000,Imadol,3,3,9,684.5,13,
16000000,Imadol,1,1,1,1026.75,13,
16000000,Imadol,3,2,4,1026.75,13,
24500000,Imadol,3,2,4,1026.75,13,imadol Naya basti
25500000,Imadol,3,3,6,1026.75,13,
22500000,Imadol,3,3,6,1026.75,13,
23000000,Imadol,3,3,5,1026.75,13,
25500000,Imadol,3,3,5,1026.75,13,
27500000,Imadol,3,3,6,1026.75,13,imadol swimipool nayabasti
26000000,Imadol,3,3,5,1026.75,13,imadol
21000000,Imadol,3,3,5,1026.75,13,
23000000,Imadol,3,3,6,1026.75,13,
27500000,Imadol,3,4,6,1026.75,13,
28000000,Imadol,3,4,6,1026.75,13,
25500000,Imadol,3,4,5,1026.75,13,
27500000,Imadol,3,4,6,1026.75,13,
23500000,Imadol,3,4,5,1026.75,13,
25500000,Imadol,3,4,5,1026.75,13,
25500000,Imadol,3,4,4,1026.75,13,
26500000,Imadol,3,4,4,1026.75,13,
26500000,Imadol,3,4,5,1026.75,13,
25500000,Imadol,3,4,4,1026.75,13,
23500000,Imadol,3,4,5,1026.75,13,
31500000,Imadol,3,4,5,1026.75,13,
24500000,Imadol,3,4,6,1026.75,13,imadol downtown green hill housing sangai
25500000,Imadol,3,4,5,1026.75,13,
28500000,Imadol,3,4,5,1026.75,13,
23500000,Imadol,3,5,6,1026.75,13,
27500000,Imadol,3,5,6,1026.75,13,
25500000,Imadol,3,5,6,1026.75,13,
29500000,Imadol,4,5,7,1026.75,13,
38500000,Imadol,3,3,6,1369,13,imadol ochu hight
32500000,Imadol,3,3,4,1369,13,imadol sital hight
32500000,Imadol,3,3,4,1369,13,imadol sital hight
39500000,Imadol,3,3,4,1369,13,imadol rajkulo
33000000,Imadol,3,3,4,1369,13,imadol bandari marg
42500000,Imadol,0,4,5,1369,13,
32500000,Imadol,0,4,5,1369,13,
42500000,Imadol,2,4,5,1369,13,
36000000,Imadol,3,4,6,1369,13,
35000000,Imadol,3,4,6,1369,13,
27000000,Imadol,3,4,6,1369,13,
35000000,Imadol,3,4,5,1369,13,
35000000,Imadol,3,4,5,1369,13,
36000000,Imadol,3,4,6,1369,13,
37000000,Imadol,3,4,6,1369,13,
37500000,Imadol,0,5,5,1369,13,
45000000,Imadol,3,4,6,1711.25,13,
45000000,Imadol,3,5,6,1711.25,13,
24500000,Imadol,3,4,5,3013,13,
27000000,Imadol,3,3,4,3333,13,imadol
32500000,Imadol,3,3,6,10952,13,imadol nayabasti basti
45000000,Imadol,3,3,5,11481.75,13,imadol
15000000,Imadol,1,1,1,1026.75,12,
17500000,Imadol,1,1,2,1026.75,12,1 km from Kist hospital
20000000,Imadol,3,3,4,1026.75,12,
23000000,Imadol,3,3,4,1026.75,12,near Gwarko chowk
21000000,Imadol,3,4,4,1026.75,12,
25500000,Imadol,4,4,3,1026.75,12,near krishna mandir
30000000,"Ilam District, Ilam",3,3,9,3080.25,13,
